product_id,warehouse_id,quantity,expiration_date,status,,
10887,1002,299,10/13/2025,Transferred,"{10887,1002,299,LocalDate.of(2025,10,13),""Transferred""},","LocalDate.of(2025,10,13)"
10887,1014,392,2/24/2025,Transferred,"{10887,1014,392,LocalDate.of(2025,2,24),""Transferred""},","LocalDate.of(2025,2,24)"
10887,1005,410,9/28/2025,Expired,"{10887,1005,410,LocalDate.of(2025,9,28),""Expired""},","LocalDate.of(2025,9,28)"
10888,1005,15,,Sold,"{10888,1005,15,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10888,1003,463,,Adjusted,"{10888,1003,463,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10888,1015,357,,Transferred,"{10888,1015,357,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10888,1001,477,,Adjusted,"{10888,1001,477,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10889,1016,397,4/3/2025,Transferred,"{10889,1016,397,LocalDate.of(2025,4,3),""Transferred""},","LocalDate.of(2025,4,3)"
10889,1009,123,5/6/2025,Expired,"{10889,1009,123,LocalDate.of(2025,5,6),""Expired""},","LocalDate.of(2025,5,6)"
10889,1017,50,10/9/2025,Expired,"{10889,1017,50,LocalDate.of(2025,10,9),""Expired""},","LocalDate.of(2025,10,9)"
10889,1005,454,9/28/2025,Sold,"{10889,1005,454,LocalDate.of(2025,9,28),""Sold""},","LocalDate.of(2025,9,28)"
10890,1011,77,,Transferred,"{10890,1011,77,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10890,1006,327,,Transferred,"{10890,1006,327,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10890,1007,413,,Received,"{10890,1007,413,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10890,1013,118,,Transferred,"{10890,1013,118,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10891,1009,290,,Received,"{10891,1009,290,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10891,1006,164,,Received,"{10891,1006,164,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10891,1012,419,,Adjusted,"{10891,1012,419,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10891,1002,10,,Adjusted,"{10891,1002,10,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10892,1010,325,8/16/2025,Received,"{10892,1010,325,LocalDate.of(2025,8,16),""Received""},","LocalDate.of(2025,8,16)"
10892,1007,408,8/9/2025,Sold,"{10892,1007,408,LocalDate.of(2025,8,9),""Sold""},","LocalDate.of(2025,8,9)"
10892,1018,236,2/18/2025,Expired,"{10892,1018,236,LocalDate.of(2025,2,18),""Expired""},","LocalDate.of(2025,2,18)"
10892,1011,413,12/29/2025,Transferred,"{10892,1011,413,LocalDate.of(2025,12,29),""Transferred""},","LocalDate.of(2025,12,29)"
10892,1012,416,11/15/2025,Received,"{10892,1012,416,LocalDate.of(2025,11,15),""Received""},","LocalDate.of(2025,11,15)"
10893,1001,332,,Sold,"{10893,1001,332,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10893,1004,315,,Transferred,"{10893,1004,315,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10893,1018,16,,Received,"{10893,1018,16,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10894,1008,164,11/13/2025,Expired,"{10894,1008,164,LocalDate.of(2025,11,13),""Expired""},","LocalDate.of(2025,11,13)"
10894,1001,245,6/20/2025,Sold,"{10894,1001,245,LocalDate.of(2025,6,20),""Sold""},","LocalDate.of(2025,6,20)"
10894,1020,195,9/30/2025,Received,"{10894,1020,195,LocalDate.of(2025,9,30),""Received""},","LocalDate.of(2025,9,30)"
10894,1016,330,12/26/2025,Adjusted,"{10894,1016,330,LocalDate.of(2025,12,26),""Adjusted""},","LocalDate.of(2025,12,26)"
10894,1012,463,11/13/2025,Transferred,"{10894,1012,463,LocalDate.of(2025,11,13),""Transferred""},","LocalDate.of(2025,11,13)"
10895,1002,74,,Transferred,"{10895,1002,74,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10895,1009,372,,Sold,"{10895,1009,372,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10895,1010,297,,Adjusted,"{10895,1010,297,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10895,1019,122,,Expired,"{10895,1019,122,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10895,1017,303,,Expired,"{10895,1017,303,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10896,1010,49,9/24/2025,Expired,"{10896,1010,49,LocalDate.of(2025,9,24),""Expired""},","LocalDate.of(2025,9,24)"
10896,1020,469,2/26/2025,Received,"{10896,1020,469,LocalDate.of(2025,2,26),""Received""},","LocalDate.of(2025,2,26)"
10896,1016,157,2/24/2025,Received,"{10896,1016,157,LocalDate.of(2025,2,24),""Received""},","LocalDate.of(2025,2,24)"
10896,1011,81,5/2/2025,Adjusted,"{10896,1011,81,LocalDate.of(2025,5,2),""Adjusted""},","LocalDate.of(2025,5,2)"
10896,1012,307,4/5/2025,Expired,"{10896,1012,307,LocalDate.of(2025,4,5),""Expired""},","LocalDate.of(2025,4,5)"
10897,1010,301,4/9/2025,Transferred,"{10897,1010,301,LocalDate.of(2025,4,9),""Transferred""},","LocalDate.of(2025,4,9)"
10897,1009,475,9/20/2025,Sold,"{10897,1009,475,LocalDate.of(2025,9,20),""Sold""},","LocalDate.of(2025,9,20)"
10897,1003,275,4/15/2025,Sold,"{10897,1003,275,LocalDate.of(2025,4,15),""Sold""},","LocalDate.of(2025,4,15)"
10897,1011,156,12/10/2025,Adjusted,"{10897,1011,156,LocalDate.of(2025,12,10),""Adjusted""},","LocalDate.of(2025,12,10)"
10898,1018,54,1/16/2026,Expired,"{10898,1018,54,LocalDate.of(2026,1,16),""Expired""},","LocalDate.of(2026,1,16)"
10898,1014,491,5/6/2025,Received,"{10898,1014,491,LocalDate.of(2025,5,6),""Received""},","LocalDate.of(2025,5,6)"
10898,1005,312,2/2/2025,Sold,"{10898,1005,312,LocalDate.of(2025,2,2),""Sold""},","LocalDate.of(2025,2,2)"
10899,1016,28,,Sold,"{10899,1016,28,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10899,1009,483,,Adjusted,"{10899,1009,483,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10899,1004,176,,Transferred,"{10899,1004,176,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10899,1019,50,,Expired,"{10899,1019,50,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10899,1011,25,,Received,"{10899,1011,25,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10900,1008,116,2/3/2025,Transferred,"{10900,1008,116,LocalDate.of(2025,2,3),""Transferred""},","LocalDate.of(2025,2,3)"
10900,1012,187,7/14/2025,Transferred,"{10900,1012,187,LocalDate.of(2025,7,14),""Transferred""},","LocalDate.of(2025,7,14)"
10900,1004,292,6/18/2025,Expired,"{10900,1004,292,LocalDate.of(2025,6,18),""Expired""},","LocalDate.of(2025,6,18)"
10900,1005,293,8/6/2025,Transferred,"{10900,1005,293,LocalDate.of(2025,8,6),""Transferred""},","LocalDate.of(2025,8,6)"
10900,1007,357,3/28/2025,Adjusted,"{10900,1007,357,LocalDate.of(2025,3,28),""Adjusted""},","LocalDate.of(2025,3,28)"
10901,1010,28,,Expired,"{10901,1010,28,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10901,1017,498,,Sold,"{10901,1017,498,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10901,1007,29,,Adjusted,"{10901,1007,29,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10902,1020,69,2/19/2025,Adjusted,"{10902,1020,69,LocalDate.of(2025,2,19),""Adjusted""},","LocalDate.of(2025,2,19)"
10902,1005,404,4/11/2025,Transferred,"{10902,1005,404,LocalDate.of(2025,4,11),""Transferred""},","LocalDate.of(2025,4,11)"
10902,1007,372,1/4/2026,Received,"{10902,1007,372,LocalDate.of(2026,1,4),""Received""},","LocalDate.of(2026,1,4)"
10903,1003,382,,Adjusted,"{10903,1003,382,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10903,1006,157,,Expired,"{10903,1006,157,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10903,1018,40,,Adjusted,"{10903,1018,40,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10903,1016,311,,Expired,"{10903,1016,311,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10903,1002,326,,Expired,"{10903,1002,326,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10904,1004,300,11/5/2025,Adjusted,"{10904,1004,300,LocalDate.of(2025,11,5),""Adjusted""},","LocalDate.of(2025,11,5)"
10904,1016,239,1/1/2025,Expired,"{10904,1016,239,LocalDate.of(2025,1,1),""Expired""},","LocalDate.of(2025,1,1)"
10904,1009,180,4/24/2025,Expired,"{10904,1009,180,LocalDate.of(2025,4,24),""Expired""},","LocalDate.of(2025,4,24)"
10904,1013,234,3/18/2025,Expired,"{10904,1013,234,LocalDate.of(2025,3,18),""Expired""},","LocalDate.of(2025,3,18)"
10904,1018,246,5/29/2025,Sold,"{10904,1018,246,LocalDate.of(2025,5,29),""Sold""},","LocalDate.of(2025,5,29)"
10905,1017,156,,Received,"{10905,1017,156,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10905,1016,128,,Received,"{10905,1016,128,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10905,1005,47,,Expired,"{10905,1005,47,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10905,1010,117,,Received,"{10905,1010,117,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10905,1002,332,,Adjusted,"{10905,1002,332,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10906,1007,451,9/18/2025,Received,"{10906,1007,451,LocalDate.of(2025,9,18),""Received""},","LocalDate.of(2025,9,18)"
10906,1014,402,4/11/2025,Expired,"{10906,1014,402,LocalDate.of(2025,4,11),""Expired""},","LocalDate.of(2025,4,11)"
10906,1011,432,10/29/2025,Received,"{10906,1011,432,LocalDate.of(2025,10,29),""Received""},","LocalDate.of(2025,10,29)"
10907,1013,176,3/20/2025,Expired,"{10907,1013,176,LocalDate.of(2025,3,20),""Expired""},","LocalDate.of(2025,3,20)"
10907,1016,16,6/2/2025,Transferred,"{10907,1016,16,LocalDate.of(2025,6,2),""Transferred""},","LocalDate.of(2025,6,2)"
10907,1009,319,8/4/2025,Sold,"{10907,1009,319,LocalDate.of(2025,8,4),""Sold""},","LocalDate.of(2025,8,4)"
10908,1019,271,5/26/2025,Transferred,"{10908,1019,271,LocalDate.of(2025,5,26),""Transferred""},","LocalDate.of(2025,5,26)"
10908,1005,158,12/22/2025,Adjusted,"{10908,1005,158,LocalDate.of(2025,12,22),""Adjusted""},","LocalDate.of(2025,12,22)"
10908,1016,289,12/28/2024,Received,"{10908,1016,289,LocalDate.of(2024,12,28),""Received""},","LocalDate.of(2024,12,28)"
10908,1011,367,7/17/2025,Received,"{10908,1011,367,LocalDate.of(2025,7,17),""Received""},","LocalDate.of(2025,7,17)"
10908,1015,139,7/29/2025,Received,"{10908,1015,139,LocalDate.of(2025,7,29),""Received""},","LocalDate.of(2025,7,29)"
10909,1009,0,2/17/2025,Sold,"{10909,1009,0,LocalDate.of(2025,2,17),""Sold""},","LocalDate.of(2025,2,17)"
10909,1020,444,6/10/2025,Transferred,"{10909,1020,444,LocalDate.of(2025,6,10),""Transferred""},","LocalDate.of(2025,6,10)"
10909,1002,76,12/1/2025,Adjusted,"{10909,1002,76,LocalDate.of(2025,12,1),""Adjusted""},","LocalDate.of(2025,12,1)"
10909,1010,36,1/10/2026,Adjusted,"{10909,1010,36,LocalDate.of(2026,1,10),""Adjusted""},","LocalDate.of(2026,1,10)"
10909,1007,273,2/26/2025,Transferred,"{10909,1007,273,LocalDate.of(2025,2,26),""Transferred""},","LocalDate.of(2025,2,26)"
10910,1017,381,,Expired,"{10910,1017,381,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10910,1010,89,,Expired,"{10910,1010,89,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10910,1011,194,,Expired,"{10910,1011,194,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10911,1007,405,1/3/2025,Adjusted,"{10911,1007,405,LocalDate.of(2025,1,3),""Adjusted""},","LocalDate.of(2025,1,3)"
10911,1008,465,6/1/2025,Expired,"{10911,1008,465,LocalDate.of(2025,6,1),""Expired""},","LocalDate.of(2025,6,1)"
10911,1004,205,11/14/2025,Expired,"{10911,1004,205,LocalDate.of(2025,11,14),""Expired""},","LocalDate.of(2025,11,14)"
10911,1006,391,6/6/2025,Received,"{10911,1006,391,LocalDate.of(2025,6,6),""Received""},","LocalDate.of(2025,6,6)"
10912,1015,204,,Sold,"{10912,1015,204,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10912,1014,231,,Received,"{10912,1014,231,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10912,1006,260,,Received,"{10912,1006,260,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10912,1001,375,,Expired,"{10912,1001,375,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10912,1008,85,,Transferred,"{10912,1008,85,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10913,1017,45,,Sold,"{10913,1017,45,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10913,1003,361,,Adjusted,"{10913,1003,361,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10913,1007,452,,Transferred,"{10913,1007,452,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10914,1001,344,4/16/2025,Sold,"{10914,1001,344,LocalDate.of(2025,4,16),""Sold""},","LocalDate.of(2025,4,16)"
10914,1005,343,10/30/2025,Expired,"{10914,1005,343,LocalDate.of(2025,10,30),""Expired""},","LocalDate.of(2025,10,30)"
10914,1011,122,6/6/2025,Sold,"{10914,1011,122,LocalDate.of(2025,6,6),""Sold""},","LocalDate.of(2025,6,6)"
10914,1018,26,6/14/2025,Received,"{10914,1018,26,LocalDate.of(2025,6,14),""Received""},","LocalDate.of(2025,6,14)"
10914,1020,249,1/18/2025,Transferred,"{10914,1020,249,LocalDate.of(2025,1,18),""Transferred""},","LocalDate.of(2025,1,18)"
10915,1008,206,,Expired,"{10915,1008,206,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10915,1010,248,,Received,"{10915,1010,248,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10915,1015,371,,Transferred,"{10915,1015,371,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10915,1017,211,,Transferred,"{10915,1017,211,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10916,1013,397,,Adjusted,"{10916,1013,397,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10916,1002,237,,Sold,"{10916,1002,237,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10916,1019,452,,Adjusted,"{10916,1019,452,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10916,1014,427,,Received,"{10916,1014,427,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10916,1003,233,,Expired,"{10916,1003,233,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10917,1016,401,4/1/2025,Adjusted,"{10917,1016,401,LocalDate.of(2025,4,1),""Adjusted""},","LocalDate.of(2025,4,1)"
10917,1007,398,8/16/2025,Adjusted,"{10917,1007,398,LocalDate.of(2025,8,16),""Adjusted""},","LocalDate.of(2025,8,16)"
10917,1020,306,5/25/2025,Sold,"{10917,1020,306,LocalDate.of(2025,5,25),""Sold""},","LocalDate.of(2025,5,25)"
10917,1019,306,1/17/2025,Expired,"{10917,1019,306,LocalDate.of(2025,1,17),""Expired""},","LocalDate.of(2025,1,17)"
10918,1012,132,8/6/2025,Sold,"{10918,1012,132,LocalDate.of(2025,8,6),""Sold""},","LocalDate.of(2025,8,6)"
10918,1005,146,9/29/2025,Expired,"{10918,1005,146,LocalDate.of(2025,9,29),""Expired""},","LocalDate.of(2025,9,29)"
10918,1009,390,3/31/2025,Adjusted,"{10918,1009,390,LocalDate.of(2025,3,31),""Adjusted""},","LocalDate.of(2025,3,31)"
10918,1014,220,12/1/2025,Expired,"{10918,1014,220,LocalDate.of(2025,12,1),""Expired""},","LocalDate.of(2025,12,1)"
10918,1019,18,11/8/2025,Received,"{10918,1019,18,LocalDate.of(2025,11,8),""Received""},","LocalDate.of(2025,11,8)"
10919,1006,46,,Expired,"{10919,1006,46,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10919,1015,47,,Adjusted,"{10919,1015,47,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10919,1013,405,,Expired,"{10919,1013,405,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10920,1019,122,,Sold,"{10920,1019,122,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10920,1012,238,,Adjusted,"{10920,1012,238,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10920,1002,137,,Adjusted,"{10920,1002,137,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10920,1008,224,,Transferred,"{10920,1008,224,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10921,1020,440,,Transferred,"{10921,1020,440,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10921,1007,484,,Expired,"{10921,1007,484,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10921,1017,300,,Transferred,"{10921,1017,300,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10922,1001,380,1/29/2025,Received,"{10922,1001,380,LocalDate.of(2025,1,29),""Received""},","LocalDate.of(2025,1,29)"
10922,1005,214,9/30/2025,Received,"{10922,1005,214,LocalDate.of(2025,9,30),""Received""},","LocalDate.of(2025,9,30)"
10922,1020,374,12/13/2025,Adjusted,"{10922,1020,374,LocalDate.of(2025,12,13),""Adjusted""},","LocalDate.of(2025,12,13)"
10923,1007,148,11/28/2025,Transferred,"{10923,1007,148,LocalDate.of(2025,11,28),""Transferred""},","LocalDate.of(2025,11,28)"
10923,1009,37,6/18/2025,Received,"{10923,1009,37,LocalDate.of(2025,6,18),""Received""},","LocalDate.of(2025,6,18)"
10923,1014,101,6/29/2025,Expired,"{10923,1014,101,LocalDate.of(2025,6,29),""Expired""},","LocalDate.of(2025,6,29)"
10923,1012,497,8/31/2025,Sold,"{10923,1012,497,LocalDate.of(2025,8,31),""Sold""},","LocalDate.of(2025,8,31)"
10923,1016,433,2/10/2025,Adjusted,"{10923,1016,433,LocalDate.of(2025,2,10),""Adjusted""},","LocalDate.of(2025,2,10)"
10924,1020,338,1/24/2026,Sold,"{10924,1020,338,LocalDate.of(2026,1,24),""Sold""},","LocalDate.of(2026,1,24)"
10924,1016,115,10/20/2025,Transferred,"{10924,1016,115,LocalDate.of(2025,10,20),""Transferred""},","LocalDate.of(2025,10,20)"
10924,1001,135,7/23/2025,Adjusted,"{10924,1001,135,LocalDate.of(2025,7,23),""Adjusted""},","LocalDate.of(2025,7,23)"
10924,1007,309,1/2/2025,Adjusted,"{10924,1007,309,LocalDate.of(2025,1,2),""Adjusted""},","LocalDate.of(2025,1,2)"
10925,1020,371,8/19/2025,Expired,"{10925,1020,371,LocalDate.of(2025,8,19),""Expired""},","LocalDate.of(2025,8,19)"
10925,1014,287,5/7/2025,Adjusted,"{10925,1014,287,LocalDate.of(2025,5,7),""Adjusted""},","LocalDate.of(2025,5,7)"
10925,1011,143,4/17/2025,Adjusted,"{10925,1011,143,LocalDate.of(2025,4,17),""Adjusted""},","LocalDate.of(2025,4,17)"
10926,1009,335,,Expired,"{10926,1009,335,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10926,1019,68,,Transferred,"{10926,1019,68,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10926,1017,243,,Received,"{10926,1017,243,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10926,1014,153,,Received,"{10926,1014,153,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10927,1019,290,,Received,"{10927,1019,290,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10927,1010,372,,Sold,"{10927,1010,372,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10927,1006,295,,Received,"{10927,1006,295,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10927,1017,189,,Received,"{10927,1017,189,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10928,1020,282,,Adjusted,"{10928,1020,282,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10928,1002,489,,Adjusted,"{10928,1002,489,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10928,1003,102,,Adjusted,"{10928,1003,102,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10929,1010,378,7/8/2025,Expired,"{10929,1010,378,LocalDate.of(2025,7,8),""Expired""},","LocalDate.of(2025,7,8)"
10929,1004,415,6/20/2025,Adjusted,"{10929,1004,415,LocalDate.of(2025,6,20),""Adjusted""},","LocalDate.of(2025,6,20)"
10929,1011,465,4/19/2025,Adjusted,"{10929,1011,465,LocalDate.of(2025,4,19),""Adjusted""},","LocalDate.of(2025,4,19)"
10929,1015,122,4/28/2025,Received,"{10929,1015,122,LocalDate.of(2025,4,28),""Received""},","LocalDate.of(2025,4,28)"
10930,1005,300,,Expired,"{10930,1005,300,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10930,1001,461,,Received,"{10930,1001,461,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10930,1018,76,,Sold,"{10930,1018,76,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10930,1017,196,,Received,"{10930,1017,196,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10931,1016,280,1/19/2025,Received,"{10931,1016,280,LocalDate.of(2025,1,19),""Received""},","LocalDate.of(2025,1,19)"
10931,1014,205,9/27/2025,Sold,"{10931,1014,205,LocalDate.of(2025,9,27),""Sold""},","LocalDate.of(2025,9,27)"
10931,1001,212,11/6/2025,Sold,"{10931,1001,212,LocalDate.of(2025,11,6),""Sold""},","LocalDate.of(2025,11,6)"
10931,1002,285,8/28/2025,Adjusted,"{10931,1002,285,LocalDate.of(2025,8,28),""Adjusted""},","LocalDate.of(2025,8,28)"
10931,1012,412,1/11/2026,Transferred,"{10931,1012,412,LocalDate.of(2026,1,11),""Transferred""},","LocalDate.of(2026,1,11)"
10932,1009,289,12/8/2025,Transferred,"{10932,1009,289,LocalDate.of(2025,12,8),""Transferred""},","LocalDate.of(2025,12,8)"
10932,1007,85,6/8/2025,Transferred,"{10932,1007,85,LocalDate.of(2025,6,8),""Transferred""},","LocalDate.of(2025,6,8)"
10932,1005,239,6/4/2025,Sold,"{10932,1005,239,LocalDate.of(2025,6,4),""Sold""},","LocalDate.of(2025,6,4)"
10932,1012,36,3/3/2025,Transferred,"{10932,1012,36,LocalDate.of(2025,3,3),""Transferred""},","LocalDate.of(2025,3,3)"
10932,1020,399,1/27/2025,Transferred,"{10932,1020,399,LocalDate.of(2025,1,27),""Transferred""},","LocalDate.of(2025,1,27)"
10933,1009,312,1/7/2026,Received,"{10933,1009,312,LocalDate.of(2026,1,7),""Received""},","LocalDate.of(2026,1,7)"
10933,1003,175,10/3/2025,Expired,"{10933,1003,175,LocalDate.of(2025,10,3),""Expired""},","LocalDate.of(2025,10,3)"
10933,1002,421,11/14/2025,Expired,"{10933,1002,421,LocalDate.of(2025,11,14),""Expired""},","LocalDate.of(2025,11,14)"
10933,1007,131,1/23/2025,Sold,"{10933,1007,131,LocalDate.of(2025,1,23),""Sold""},","LocalDate.of(2025,1,23)"
10934,1001,452,4/9/2025,Expired,"{10934,1001,452,LocalDate.of(2025,4,9),""Expired""},","LocalDate.of(2025,4,9)"
10934,1004,386,12/18/2025,Adjusted,"{10934,1004,386,LocalDate.of(2025,12,18),""Adjusted""},","LocalDate.of(2025,12,18)"
10934,1002,433,1/27/2025,Received,"{10934,1002,433,LocalDate.of(2025,1,27),""Received""},","LocalDate.of(2025,1,27)"
10935,1006,441,,Sold,"{10935,1006,441,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10935,1016,484,,Sold,"{10935,1016,484,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10935,1013,247,,Adjusted,"{10935,1013,247,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10935,1003,309,,Adjusted,"{10935,1003,309,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10936,1002,497,5/7/2025,Sold,"{10936,1002,497,LocalDate.of(2025,5,7),""Sold""},","LocalDate.of(2025,5,7)"
10936,1001,406,10/25/2025,Received,"{10936,1001,406,LocalDate.of(2025,10,25),""Received""},","LocalDate.of(2025,10,25)"
10936,1018,418,11/29/2025,Received,"{10936,1018,418,LocalDate.of(2025,11,29),""Received""},","LocalDate.of(2025,11,29)"
10936,1006,29,9/4/2025,Received,"{10936,1006,29,LocalDate.of(2025,9,4),""Received""},","LocalDate.of(2025,9,4)"
10937,1015,448,7/21/2025,Received,"{10937,1015,448,LocalDate.of(2025,7,21),""Received""},","LocalDate.of(2025,7,21)"
10937,1004,155,11/25/2025,Adjusted,"{10937,1004,155,LocalDate.of(2025,11,25),""Adjusted""},","LocalDate.of(2025,11,25)"
10937,1012,280,8/26/2025,Expired,"{10937,1012,280,LocalDate.of(2025,8,26),""Expired""},","LocalDate.of(2025,8,26)"
10937,1018,163,5/26/2025,Transferred,"{10937,1018,163,LocalDate.of(2025,5,26),""Transferred""},","LocalDate.of(2025,5,26)"
10937,1006,219,3/27/2025,Expired,"{10937,1006,219,LocalDate.of(2025,3,27),""Expired""},","LocalDate.of(2025,3,27)"
10938,1009,427,1/6/2025,Received,"{10938,1009,427,LocalDate.of(2025,1,6),""Received""},","LocalDate.of(2025,1,6)"
10938,1014,186,6/9/2025,Sold,"{10938,1014,186,LocalDate.of(2025,6,9),""Sold""},","LocalDate.of(2025,6,9)"
